id;plan;planTitle;version;versionTitle;title;parent;testUnits;controls;terms;okso;speciality;profileCode;profile;level;groupID;groupTitle;allload;allaudit;self;lecture;practice;labs;contactTotal;contactSelf;contactControl;contactLecture;contactPractice;contactLabs;tl1;tl2;tl3;tl4;tl5;tl6;tl7;tl8;tl9;tl10;tl11;tl12;gosLoadInTestUnits;ttu1;ttu2;ttu3;ttu4;ttu5;ttu6;ttu7;ttu8;ttu9;ttu10;ttu11;ttu12;modulePriority;index;controls_list;planType
unpled195e3pg0000of7f4vfgk1aeghs;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Развитие ресурсов организма;unpled195e3pg0000of7f4vepcv9g1vs;3;Зачет;2;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;22;86;6;16;0;25.22;3.29;null;5.95;15.98;null;{"tllec":0.00,"tllab":0.00,"tlprac":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.35,"tlprac":0.94,"tl":1.29};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};null;null;null;null;3;0;3;0;0;0;0;0;0;0;0;0;0;null;4.1.2;2:Зачет;модульный
unpled195e3pg0000of7f5l3cp14nbm8;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f5l34gm8h520;17;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;612;34;578;17;17;0;53.33;5.10;14.23;17.00;17.00;null;null;null;null;null;null;null;null;null;null;null;null;null;17;2;3;2;2;2;3;3;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f5l3cp14nbmc;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Основы проектной деятельности;unpled195e3pg0000of7f5l3cp14nbm8;2;Зачет;1;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;72;34;38;17;17;0;39.35;5.10;0.25;17.00;17.00;null;{"tllec":1.00,"tlprac":1.00,"tllab":0.00,"tl":2.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;2;2;0;0;0;0;0;0;0;0;0;0;0;null;1.33.1;1:Зачет;модульный
unpled195e3pg0000of7f5l5r5r43cpc;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Проектный практикум 1;unpled195e3pg0000of7f5l3cp14nbm8;3;Экзамен;2;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;0;108;0;0;0;2.33;null;2.33;null;null;null;{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tllab":0.00,"tlprac":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};null;null;null;null;3;0;3;0;0;0;0;0;0;0;0;0;0;null;1.33.2;2:Экзамен;модульный
unpled195e3pg0000of7f5l63a8ci5to;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Проектный практикум 2;unpled195e3pg0000of7f5l3cp14nbm8;2;Экзамен;3;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;72;0;72;0;0;0;2.33;null;2.33;null;null;null;{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;2;0;0;2;0;0;0;0;0;0;0;0;0;null;1.33.3;3:Экзамен;модульный
unpled195e3pg0000of7f5l6b6j06g00;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Проектный практикум 3;unpled195e3pg0000of7f5l3cp14nbm8;2;Экзамен;4;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;72;0;72;0;0;0;2.33;null;2.33;null;null;null;{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;2;0;0;0;2;0;0;0;0;0;0;0;0;null;1.33.4;4:Экзамен;модульный
unpled195e3pg0000of7f5l6ighl0o94;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Проектный практикум 4;unpled195e3pg0000of7f5l3cp14nbm8;2;Экзамен;5;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;72;0;72;0;0;0;2.33;null;2.33;null;null;null;{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tllab":0.00,"tlprac":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};null;null;null;null;2;0;0;0;0;2;0;0;0;0;0;0;0;null;1.33.5;5:Экзамен;модульный
unpled195e3pg0000of7f5l6qnniarlc;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Проектный практикум 5;unpled195e3pg0000of7f5l3cp14nbm8;3;Экзамен;6;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;0;108;0;0;0;2.33;null;2.33;null;null;null;{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;null;1.33.6;6:Экзамен;модульный
unpled195e3pg0000of7f5l72s1fudek;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Проектный практикум 6;unpled195e3pg0000of7f5l3cp14nbm8;3;Экзамен;7;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;0;108;0;0;0;2.33;null;2.33;null;null;null;{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;0;0;3;0;0;0;0;0;null;1.33.7;7:Экзамен;модульный
unpled195e3pg0000of7f7t96atcv02s;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f7t8tibap01o;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;60.98;7.65;2.33;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f7t96atcv030;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дополнительная квалификация;unpled195e3pg0000of7f7t96atcv02s;3;Экзамен;6;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;60.98;7.65;2.33;17.00;34.00;null;{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tllab":0.00,"tlprac":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tlprac":2.00,"tllec":1.00,"tllab":0.00,"tl":3.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;null;1.50.1;6:Экзамен;модульный
unpled195e3pg0000ofdttf9u27iluco;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000ofdttf9m5n2urbo;2;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;72;34;38;17;17;0;39.10;5.10;null;17.00;17.00;null;null;null;null;null;null;null;null;null;null;null;null;null;2;0;0;0;0;0;2;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000ofdttfa5jvkf3l0;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Практикум по цифровым компетенциям;unpled195e3pg0000ofdttf9u27iluco;2;Зачет;6;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;72;34;38;17;17;0;39.10;5.10;null;17.00;17.00;null;{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":1.00,"tllec":1.00,"tl":2.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};null;null;null;null;2;0;0;0;0;0;2;0;0;0;0;0;0;null;4.2.1;6:Зачет;модульный
